id,grade,grade_suffix,coating,finish,surface_type,surface_protection,form,thickness_min,thickness_max,width_min,width_max,length_min,height_min,height_max,weight_min,weight_max,inner_diameter_min,inner_diameter_max,outer_diameter_min,outer_diameter_max,yield_strength_min,yield_strength_max,tensile_strength_min,tensile_strength_max,grade_norm,Grade/Material,UNS_No,Steel_No,Standards,Carbon (C),Manganese (Mn),Silicon (Si),Sulfur (S),Phosphorus (P),Chromium (Cr),Nickel (Ni),Molybdenum (Mo),Vanadium (V),Tungsten (W),Cobalt (Co),Copper (Cu),Aluminum (Al),Titanium (Ti),Niobium (Nb),Boron (B),Nitrogen (N),Tensile strength (Rm),Yield strength (Re or Rp0.2),Elongation (A%),Reduction of area (Z%),"Hardness (HB, HV, HRC)",Impact toughness (Charpy V-notch),Fatigue limit,Creep resistance,Source_Pages,Application,Category,Nb + V + Ti (Others),Coating,Carbon (C)_min,Carbon (C)_max,Carbon (C)_mid,Manganese (Mn)_min,Manganese (Mn)_max,Manganese (Mn)_mid,Silicon (Si)_min,Silicon (Si)_max,Silicon (Si)_mid,Sulfur (S)_min,Sulfur (S)_max,Sulfur (S)_mid,Phosphorus (P)_min,Phosphorus (P)_max,Phosphorus (P)_mid,Tensile strength (Rm)_min,Tensile strength (Rm)_max,Tensile strength (Rm)_mid,Yield strength (Re or Rp0.2)_min,Yield strength (Re or Rp0.2)_max,Yield strength (Re or Rp0.2)_mid,missing_ref,cluster,pca1,pca2
b87da418-3080-4e21-b3e0-b967b9a17e21,P265GH,,,,,,Flat Bars,6.0,6.0,40.9,40.9,,,,5000.0,5000.0,,,,,,,,,p265gh,P265GH,,,EN 10028-2:2017,≤0.20,0.80-1.40,≤0.40,≤0.010,≤0.025,≤0.30,≤0.30,≤0.08,≤0.02,,,,≥0.020,,≤0.05,,≤0.012,410-570 MPa,≥265 MPa,≥22%,,,≥27J at 20°C,,,Standard Specifications,Pressure vessel steel,Pressure Vessel Steel,,,0.2,0.2,0.2,0.8,1.4,1.1,0.4,0.4,0.4,0.01,0.01,0.01,0.025,0.025,0.025,410.0,570.0,490.0,265.0,265.0,265.0,False,4,0.6990460696699335,-0.9504282354411634
ea6ad449-b0b9-4d12-b7b4-3a76df497d85,P265GH,,,,,,Flat Bars,6.0,6.0,60.9,60.9,,,,7500.0,7500.0,,,,,,,,,p265gh,P265GH,,,EN 10028-2:2017,≤0.20,0.80-1.40,≤0.40,≤0.010,≤0.025,≤0.30,≤0.30,≤0.08,≤0.02,,,,≥0.020,,≤0.05,,≤0.012,410-570 MPa,≥265 MPa,≥22%,,,≥27J at 20°C,,,Standard Specifications,Pressure vessel steel,Pressure Vessel Steel,,,0.2,0.2,0.2,0.8,1.4,1.1,0.4,0.4,0.4,0.01,0.01,0.01,0.025,0.025,0.025,410.0,570.0,490.0,265.0,265.0,265.0,False,4,0.6990460696699335,-0.9504282354411634
05a2fd29-2be1-4244-a35a-4ddbf1f75ac1,S235JR,,,,,,Sheets,6.0,6.0,2000.0,2000.0,6000.0,6000.0,,23000.0,23000.0,,,,,,,,,s235jr,S235JR,,,EN 10025-2:2019,≤0.17,≤1.40,≤0.40,≤0.035,≤0.035,,,,,,,,,,,,≤0.012,360-510 MPa,≥235 MPa,≥26%,,,27J at 20°C,,,Standard Specifications,General structural steels,Structural Steel,,,0.17,0.17,0.17,1.4,1.4,1.4,0.4,0.4,0.4,0.035,0.035,0.035,0.035,0.035,0.035,360.0,510.0,435.0,235.0,235.0,235.0,False,4,0.5301730150380032,-0.39155469434550183
3c938716-3889-4d73-bb45-d4586b1a44b1,S355J2,,,,,,Sheets,8.0,8.0,2000.0,2000.0,6000.0,6000.0,,3080.0,3080.0,,,,,,,,,s355j2,S355J2,,,EN 10025-2:2019,≤0.20,≤1.60,≤0.55,≤0.030,≤0.030,,,,,,,,,,,,≤0.012,470-630 MPa,≥355 MPa,≥22%,,,27J at -20°C,,,Standard Specifications,Structural steel with improved impact properties,Structural Steel,,,0.2,0.2,0.2,1.6,1.6,1.6,0.55,0.55,0.55,0.03,0.03,0.03,0.03,0.03,0.03,470.0,630.0,550.0,355.0,355.0,355.0,False,4,1.6551904104756585,-0.4053875419899277
2ab7f631-aed8-4647-a5bb-99427860d0bb,S700MC,,,,,,Sheets,12.0,12.0,1500.0,1500.0,3000.0,3000.0,,24000.0,24000.0,,,,,,,,,s700mc,S700MC,,,EN 10149-2:2013,≤0.12,≤2.10,≤0.60,≤0.015,≤0.025,,,,≤0.20,,,,≥0.015,≤0.15,≤0.09,,,750-950 MPa,≥700 MPa,≥12%,,,,,,Standard Specifications,"Cold forming, automotive, high strength applications",Microalloyed Steel,≤0.22,,0.12,0.12,0.12,2.1,2.1,2.1,0.6,0.6,0.6,0.015,0.015,0.015,0.025,0.025,0.025,750.0,950.0,850.0,700.0,700.0,700.0,False,1,3.4631034847369584,-0.3580567240671901
7f7b4920-d653-4e3a-8113-70130b079c9b,S355MC,,,Oiled,,,Coils,5.3,5.5,600.0,1550.0,,,,,,,,,,,,,,s355mc,S355MC,,,EN 10149-2:2013,≤0.12,≤1.50,≤0.50,≤0.015,≤0.025,,,,≤0.20,,,,≥0.015,≤0.15,≤0.09,,,430-550 MPa,≥355 MPa,≥22%,,,,,,Standard Specifications,Cold forming microalloyed steel,Microalloyed Steel,,,0.12,0.12,0.12,1.5,1.5,1.5,0.5,0.5,0.5,0.015,0.015,0.015,0.025,0.025,0.025,430.0,550.0,490.0,355.0,355.0,355.0,False,4,1.1615730465410867,-0.9790766047719224
6f5e4b13-e1f1-4a4c-b426-a60ead9faf7a,S420MC,,,Oiled,,,Coils,5.5,5.7,600.0,1550.0,,,,,,,,,,,,,,s420mc,S420MC,,,EN 10149-2:2013,≤0.12,≤1.60,≤0.50,≤0.015,≤0.025,,,,≤0.20,,,,≥0.015,≤0.15,≤0.09,,,480-620 MPa,≥420 MPa,≥19%,,,,,,Standard Specifications,Cold forming microalloyed steel,Microalloyed Steel,≤0.22,,0.12,0.12,0.12,1.6,1.6,1.6,0.5,0.5,0.5,0.015,0.015,0.015,0.025,0.025,0.025,480.0,620.0,550.0,420.0,420.0,420.0,False,4,1.5330810663264545,-0.8353902750225543
146a67a8-eae0-45ea-b93d-08c5fd9ed2d4,S550MC,,,Oiled,,,Coils,4.0,4.08,600.0,1550.0,,,,,,,,,,,,,,s550mc,S550MC,,,EN 10149-2:2013,≤0.12,≤1.80,≤0.50,≤0.015,≤0.025,,,,≤0.20,,,,≥0.015,≤0.15,≤0.09,,,600-760 MPa,≥550 MPa,≥15%,,,,,,Standard Specifications,Cold forming microalloyed steel,Microalloyed Steel,≤0.22,,0.12,0.12,0.12,1.8,1.8,1.8,0.5,0.5,0.5,0.015,0.015,0.015,0.025,0.025,0.025,600.0,760.0,680.0,550.0,550.0,550.0,False,1,2.296202739149263,-0.5397394292884178
7d4938ac-745b-4ddc-a0bc-e2f8535411b8,S600MC,,,Oiled,,,Coils,4.0,4.08,600.0,1550.0,,,,,,,,,,,,,,s600mc,S600MC,,,EN 10149-2:2013,≤0.12,≤1.90,≤0.50,≤0.015,≤0.025,,,,≤0.20,,,,≥0.015,≤0.15,≤0.09,,,650-820 MPa,≥600 MPa,≥13%,,,,,,Standard Specifications,Cold forming microalloyed steel,Microalloyed Steel,≤0.22,,0.12,0.12,0.12,1.9,1.9,1.9,0.5,0.5,0.5,0.015,0.015,0.015,0.025,0.025,0.025,650.0,820.0,735.0,600.0,600.0,600.0,False,1,2.619043769650723,-0.42158631709689054
25971e2e-305e-4301-a5f9-24b276ab37a1,DD13,,,Oiled,,,Coils,1.5,1.5,600.0,1550.0,,,,,,,,,,,,,,dd13,DD13,,,EN 10111:2008,≤0.08,≤0.40,,≤0.030,≤0.030,,,,,,,,,,,,,270-350 MPa,≤280 MPa,≥38%,,,,,,Standard Specifications,Deep drawing quality,Cold Rolled Steel,,,0.08,0.08,0.08,0.4,0.4,0.4,,,,0.03,0.03,0.03,0.03,0.03,0.03,270.0,350.0,310.0,280.0,280.0,280.0,False,2,-1.4555710817798178,-0.3908356210133933
7c8f99f0-5cae-4a08-9649-1b870e55e903,S500MC,,,Oiled,,,Coils,3.15,3.35,600.0,1550.0,,,,,,,,,,,,,,s500mc,S500MC,,,EN 10149-2:2013,≤0.12,≤1.70,≤0.50,≤0.015,≤0.025,,,,≤0.20,,,,≥0.015,≤0.15,≤0.09,,,550-700 MPa,≥500 MPa,≥14%,,,,,,Standard Specifications,"Cold forming, automotive",Microalloyed Steel,≤0.22,,0.12,0.12,0.12,1.7,1.7,1.7,0.5,0.5,0.5,0.015,0.015,0.015,0.025,0.025,0.025,550.0,700.0,625.0,500.0,500.0,500.0,False,1,1.9733617086478037,-0.6578925414799455
c64aac64-f8db-475b-8584-da8551b0a712,S550MC,,,Oiled,,,Coils,3.15,3.35,600.0,1550.0,,,,,,,,,,,,,,s550mc,S550MC,,,EN 10149-2:2013,≤0.12,≤1.80,≤0.50,≤0.015,≤0.025,,,,≤0.20,,,,≥0.015,≤0.15,≤0.09,,,600-760 MPa,≥550 MPa,≥15%,,,,,,Standard Specifications,Cold forming microalloyed steel,Microalloyed Steel,≤0.22,,0.12,0.12,0.12,1.8,1.8,1.8,0.5,0.5,0.5,0.015,0.015,0.015,0.025,0.025,0.025,600.0,760.0,680.0,550.0,550.0,550.0,False,1,2.296202739149263,-0.5397394292884178
1c87a6a3-bdea-45bf-b259-aee417734726,DC01,,,Cold Rolled,Conventional surface (A),Oiled (O),Coils,0.6,0.6,1500.0,1500.0,,,,,,,,,,,,,,dc01,DC01,,,EN 10130:2006,≤0.12,≤0.60,,≤0.045,≤0.045,,,,,,,,,,,,,270-410 MPa,≤280 MPa,≥28%,,,,,,Standard Specifications,"Cold forming, deep drawing",Cold Rolled Steel,,,0.12,0.12,0.12,0.6,0.6,0.6,,,,0.045,0.045,0.045,0.045,0.045,0.045,270.0,410.0,340.0,280.0,280.0,280.0,False,2,-1.2988089341103066,0.4221586201000372
c71e84b2-b968-4ce2-8218-bf3f1e482ea0,DC01,,ZV25/25,,Conventional surface (A),Phosphated (P),Coils,1.25,1.25,1250.0,1250.0,,,,,,,,,,,,,,dc01,DC01,,,EN 10130:2006,≤0.12,≤0.60,,≤0.045,≤0.045,,,,,,,,,,,,,270-410 MPa,≤280 MPa,≥28%,,,,,,Standard Specifications,"Cold forming, deep drawing",Cold Rolled Steel,,,0.12,0.12,0.12,0.6,0.6,0.6,,,,0.045,0.045,0.045,0.045,0.045,0.045,270.0,410.0,340.0,280.0,280.0,280.0,False,2,-1.3828514151781488,0.49407586069967
2c4f5100-fe7a-4ac2-8be5-de8348728af0,DD14,,,Hot Rolled,,Pickled and Oiled,Coils,4.0,4.0,1425.0,,,,,,25000.0,,,,,,,,,dd14,DD14,,,EN 10111:2008,≤0.08,≤0.40,,≤0.025,≤0.025,,,,,,,,,,,,,270-350 MPa,≤240 MPa,≥38%,,,,,,Standard Specifications,Extra deep drawing quality,Cold Rolled Steel,,,0.08,0.08,0.08,0.4,0.4,0.4,,,,0.025,0.025,0.025,0.025,0.025,0.025,270.0,350.0,310.0,240.0,240.0,240.0,False,2,-1.5362706480246036,-0.6434496946217004
04003cf6-de5c-4842-9b0e-0e6c0b0be5cd,S235JR,,,+HR,,,Sheets,1.6,1.6,1500.0,1500.0,,,,1000000.0,1000000.0,,,,,,,,,s235jr,S235JR,,,EN 10025-2:2019,≤0.17,≤1.40,≤0.40,≤0.035,≤0.035,,,,,,,,,,,,≤0.012,360-510 MPa,≥235 MPa,≥26%,,,27J at 20°C,,,Standard Specifications,General structural steels,Structural Steel,,,0.17,0.17,0.17,1.4,1.4,1.4,0.4,0.4,0.4,0.035,0.035,0.035,0.035,0.035,0.035,360.0,510.0,435.0,235.0,235.0,235.0,False,4,0.5172309921725654,-0.3082868719138846
9c779f8b-bd59-4351-a876-8934a07614bc,S235JR,,,,,,Sheets,1.6,1.6,1500.0,1500.0,,,,1000000.0,1000000.0,,,,,,,,,s235jr,S235JR,,,EN 10025-2:2019,≤0.17,≤1.40,≤0.40,≤0.035,≤0.035,,,,,,,,,,,,≤0.012,360-510 MPa,≥235 MPa,≥26%,,,27J at 20°C,,,Standard Specifications,General structural steels,Structural Steel,,,0.17,0.17,0.17,1.4,1.4,1.4,0.4,0.4,0.4,0.035,0.035,0.035,0.035,0.035,0.035,360.0,510.0,435.0,235.0,235.0,235.0,False,4,0.5301730150380032,-0.39155469434550183
9114ca51-0bae-45ef-9a82-8bef4a6e9cf8,DC01,,,,,,Sheets,0.3,0.3,1250.0,1250.0,,,,500000.0,500000.0,,,,,,,,,dc01,DC01,,,EN 10130:2006,≤0.12,≤0.60,,≤0.045,≤0.045,,,,,,,,,,,,,270-410 MPa,≤280 MPa,≥28%,,,,,,Standard Specifications,"Cold forming, deep drawing",Cold Rolled Steel,,,0.12,0.12,0.12,0.6,0.6,0.6,,,,0.045,0.045,0.045,0.045,0.045,0.045,270.0,410.0,340.0,280.0,280.0,280.0,False,2,-1.2044975039338677,0.28605218392696563
75a6811c-6d0b-4122-85d0-260989db9672,S350GD,,ZM310,,,,Sheets,2.1,2.1,1250.0,1250.0,,,,1000000.0,1000000.0,,,,,,,,,s350gd,S350GD,,,EN 10346:2015,≤0.25,≤1.50,,≤0.045,≤0.120,,,,,,,,≥0.010,,,,,420-580 MPa,≥350 MPa,≥16%,,,,,,Standard Specifications,High strength galvanized steel,Galvanized Steel,,Hot-dip galvanized,0.25,0.25,0.25,1.5,1.5,1.5,,,,0.045,0.045,0.045,0.12,0.12,0.12,420.0,580.0,500.0,350.0,350.0,350.0,False,2,0.0705930069322812,2.4168327397881404
9bc1c99a-5363-4d71-9e5d-70e7e69f988c,DD11,,,Oiled,,,Coils,2.5,2.58,600.0,1550.0,,,,,,,,,,,,,,dd11,DD11,,,EN 10111:2008,≤0.12,≤0.60,,≤0.045,≤0.045,,,,,,,,,,,,,270-410 MPa,≤380 MPa,≥28%,,,,,,Standard Specifications,General cold forming,Cold Rolled Steel,,,0.12,0.12,0.12,0.6,0.6,0.6,,,,0.045,0.045,0.045,0.045,0.045,0.045,270.0,410.0,340.0,380.0,380.0,380.0,False,2,-0.9468590716647858,0.49637047572903076
fc8cf4d1-ac28-4a43-8661-5a9c39e86369,DD12,,,Oiled,,,Coils,2.5,2.58,600.0,1550.0,,,,,,,,,,,,,,dd12,DD12,,,EN 10111:2008,≤0.10,≤0.45,,≤0.035,≤0.035,,,,,,,,,,,,,270-410 MPa,≤280 MPa,≥28%,,,,,,Standard Specifications,Drawing quality steel,Cold Rolled Steel,,,0.1,0.1,0.1,0.45,0.45,0.45,,,,0.035,0.035,0.035,0.035,0.035,0.035,270.0,410.0,340.0,280.0,280.0,280.0,False,2,-1.32353014124958,-0.10783144863912844
b6d00da1-7e7e-44ad-b798-3c3bb216ae45,S235JR,,,Oiled,,,Coils,2.5,2.58,600.0,1550.0,,,,,,,,,,,,,,s235jr,S235JR,,,EN 10025-2:2019,≤0.17,≤1.40,≤0.40,≤0.035,≤0.035,,,,,,,,,,,,≤0.012,360-510 MPa,≥235 MPa,≥26%,,,27J at 20°C,,,Standard Specifications,General structural steels,Structural Steel,,,0.17,0.17,0.17,1.4,1.4,1.4,0.4,0.4,0.4,0.035,0.035,0.035,0.035,0.035,0.035,360.0,510.0,435.0,235.0,235.0,235.0,False,4,0.5303836295879443,-0.323863898811048
acc63b60-a988-4e48-bf68-78b98b7c6125,S355MC,,,Oiled,,,Coils,2.55,2.65,600.0,1550.0,,,,,,,,,,,,,,s355mc,S355MC,,,EN 10149-2:2013,≤0.12,≤1.50,≤0.50,≤0.015,≤0.025,,,,≤0.20,,,,≥0.015,≤0.15,≤0.09,,,430-550 MPa,≥355 MPa,≥22%,,,,,,Standard Specifications,Cold forming microalloyed steel,Microalloyed Steel,,,0.12,0.12,0.12,1.5,1.5,1.5,0.5,0.5,0.5,0.015,0.015,0.015,0.025,0.025,0.025,430.0,550.0,490.0,355.0,355.0,355.0,False,4,1.1615730465410867,-0.9790766047719224
24f7379f-db60-41c6-81b0-756923cb472c,S355,,,Oiled,,,Coils,12.0,25.0,,1520.0,,,,,25000.0,610.0,610.0,,,,,,610.0,s355,S355,,,EN 10025-2:2019,≤0.24,≤1.60,≤0.55,≤0.035,≤0.035,,,,,,,,,,,,≤0.012,470-630 MPa,≥355 MPa,≥22%,,,,,,Standard Specifications,General structural steel,Structural Steel,,,0.24,0.24,0.24,1.6,1.6,1.6,0.55,0.55,0.55,0.035,0.035,0.035,0.035,0.035,0.035,470.0,630.0,550.0,355.0,355.0,355.0,False,4,1.7513298954820002,-0.02476233355181973
52f74dd3-7131-48a6-8de2-a4f2b4b2a4ec,S420,,,Oiled,,,Coils,12.0,25.0,,1520.0,,,,,25000.0,610.0,610.0,,,,,,610.0,s420,S420,,,EN 10025-3:2019,≤0.20,1.00-1.70,≤0.50,≤0.025,≤0.030,≤0.30,≤0.50,≤0.10,,,,,,,,,,520-680 MPa,≥420 MPa,≥19%,,,,,,Standard Specifications,High strength structural steel,High Strength Steel,,,0.2,0.2,0.2,1.0,1.7,1.35,0.5,0.5,0.5,0.025,0.025,0.025,0.03,0.03,0.03,520.0,680.0,600.0,420.0,420.0,420.0,False,4,1.6363763770929198,-0.2628790848795386
3b00dedd-fcb8-4d71-9ffb-40b92b6cdfe7,S550MC,,,Oiled,,,Coils,3.4,3.6,610.0,1520.0,,,,25000.0,35000.0,610.0,610.0,,,,,,,s550mc,S550MC,,,EN 10149-2:2013,≤0.12,≤1.80,≤0.50,≤0.015,≤0.025,,,,≤0.20,,,,≥0.015,≤0.15,≤0.09,,,600-760 MPa,≥550 MPa,≥15%,,,,,,Standard Specifications,Cold forming microalloyed steel,Microalloyed Steel,≤0.22,,0.12,0.12,0.12,1.8,1.8,1.8,0.5,0.5,0.5,0.015,0.015,0.015,0.025,0.025,0.025,600.0,760.0,680.0,550.0,550.0,550.0,False,1,2.296202739149263,-0.5397394292884178
ca1ccf90-ef97-446d-b9ba-214844ffc371,DD11,,,Hot Rolled,,Oiled (O),Coils,2.4,2.6,600.0,1520.0,,,,20000.0,25000.0,610.0,610.0,,,,,300.0,360.0,dd11,DD11,,,EN 10111:2008,≤0.12,≤0.60,,≤0.045,≤0.045,,,,,,,,,,,,,270-410 MPa,≤380 MPa,≥28%,,,,,,Standard Specifications,General cold forming,Cold Rolled Steel,,,0.12,0.12,0.12,0.6,0.6,0.6,,,,0.045,0.045,0.045,0.045,0.045,0.045,270.0,410.0,340.0,380.0,380.0,380.0,False,2,-0.9606144384857656,0.5029028752972216
93b3840f-3996-4920-9a37-2f783aa0b5e5,CR340,,,+A,,,Blanks,4.0,4.0,,,,,,2500.0,5000.0,,,,,,,,,cr340,CR340,,,Automotive specification,≤0.12,0.70-1.20,≤0.50,≤0.015,≤0.025,,,,,,,,0.015-0.070,,,,,410-510 MPa,≥340 MPa,≥24%,,,,,,Standard Specifications,Cold rolled high strength,HSLA Steel,,,0.12,0.12,0.12,0.7,1.2,0.95,0.5,0.5,0.5,0.015,0.015,0.015,0.025,0.025,0.025,410.0,510.0,460.0,340.0,340.0,340.0,False,4,0.6014385126559058,-1.0066847738288982
6e506d3b-5df6-41ae-aa16-30e8ae177551,DX54D,,Z140,Hot-dip Galvanized (+Z/+GI),,,Coils,1.8,1.8,,,,,,18000.0,25000.0,,,,,,,,,dx54d,DX54D,,,EN 10346:2015,≤0.06,≤0.35,,≤0.025,≤0.060,,,,,,,,≥0.010,,,,,270-350 MPa,≤220 MPa,≥36%,,,,,,Standard Specifications,Galvanized ultra deep drawing,Galvanized Steel,,Hot-dip galvanized,0.06,0.06,0.06,0.35,0.35,0.35,,,,0.025,0.025,0.025,0.06,0.06,0.06,270.0,350.0,310.0,220.0,220.0,220.0,False,2,-2.0223328422101097,0.17389009544365705
1c405089-f867-4741-ac84-58870ab6c7c7,DC01,,,Lightly Oiled (L),,,Slit Coils,,,,1520.0,,,,,25000.0,610.0,610.0,,,,,,,dc01,DC01,,,EN 10130:2006,≤0.12,≤0.60,,≤0.045,≤0.045,,,,,,,,,,,,,270-410 MPa,≤280 MPa,≥28%,,,,,,Standard Specifications,"Cold forming, deep drawing",Cold Rolled Steel,,,0.12,0.12,0.12,0.6,0.6,0.6,,,,0.045,0.045,0.045,0.045,0.045,0.045,270.0,410.0,340.0,280.0,280.0,280.0,False,2,-1.2116795279171948,0.37572229731789447
eb12b319-97e9-4acf-9991-d051e38d0210,DC04,,,Lightly Oiled (L),,,Slit Coils,,,,1520.0,,,,,25000.0,610.0,610.0,,,,,,,dc04,DC04,,,EN 10130:2006,≤0.08,≤0.40,,≤0.030,≤0.030,,,,,,,,,,,,,270-350 MPa,≤210 MPa,≥38%,,,,,,Standard Specifications,Extra deep drawing,Cold Rolled Steel,,,0.08,0.08,0.08,0.4,0.4,0.4,,,,0.03,0.03,0.03,0.03,0.03,0.03,270.0,350.0,310.0,210.0,210.0,210.0,False,2,-1.6431631927164847,-0.4686955505442463
312e7cea-238d-460e-b387-3b70473d1c56,DD13,,,,,,Strips,,,,,,,,,,,,,,,,,,dd13,DD13,,,EN 10111:2008,≤0.08,≤0.40,,≤0.030,≤0.030,,,,,,,,,,,,,270-350 MPa,≤280 MPa,≥38%,,,,,,Standard Specifications,Deep drawing quality,Cold Rolled Steel,,,0.08,0.08,0.08,0.4,0.4,0.4,,,,0.03,0.03,0.03,0.03,0.03,0.03,270.0,350.0,310.0,280.0,280.0,280.0,False,2,-1.4454063458008646,-0.45282141085374705
f45232a4-beae-4f44-b220-0bcf8557b076,DX51D,,AZ185,Aluzinc (+AZ),,,Coils,0.8,0.8,1250.0,1250.0,,,,24000.0,24000.0,,,,,,,,,dx51d,DX51D,,,EN 10346:2015,≤0.12,≤0.60,,≤0.045,≤0.120,,,,,,,,≥0.010,,,,,270-500 MPa,≤350 MPa,≥22%,,,,,,Standard Specifications,Galvanized steel for forming,Galvanized Steel,,Hot-dip galvanized,0.12,0.12,0.12,0.6,0.6,0.6,,,,0.045,0.045,0.045,0.12,0.12,0.12,270.0,500.0,385.0,350.0,350.0,350.0,False,2,-1.3810112816726838,2.0431225326119535
94147869-54e7-4573-a1e8-446456d92dec,DX51D,,AZ150,Aluzinc (+AZ),,,Coils,2.5,2.5,1250.0,1250.0,,,,35000.0,35000.0,,,,,,,,,dx51d,DX51D,,,EN 10346:2015,≤0.12,≤0.60,,≤0.045,≤0.120,,,,,,,,≥0.010,,,,,270-500 MPa,≤350 MPa,≥22%,,,,,,Standard Specifications,Galvanized steel for forming,Galvanized Steel,,Hot-dip galvanized,0.12,0.12,0.12,0.6,0.6,0.6,,,,0.045,0.045,0.045,0.12,0.12,0.12,270.0,500.0,385.0,350.0,350.0,350.0,False,2,-1.3837752352306913,2.0486916471826224
1a0f0a69-5eaf-43a9-ac57-b5d67de5eead,,,GA100/100,Galvannealed (+ZF/+GA),,,Coils,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,0,-3.338095629999197,-2.315654189756488
a46d8ecb-c4de-45b2-b518-693d0f065a68,,,,Oiled (O),,,Coils,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,0,-3.221367730681655,-2.4583231436122963
84ea9d50-7f31-45c2-8774-8d7a0bb3b5e8,DX54D,,Z140,Hot-dip Galvanized (+Z/+GI),,Oiled,Slit Coils,,,1000.0,1000.0,,,,,25000.0,,,,,,,,,dx54d,DX54D,,,EN 10346:2015,≤0.06,≤0.35,,≤0.025,≤0.060,,,,,,,,≥0.010,,,,,270-350 MPa,≤220 MPa,≥36%,,,,,,Standard Specifications,Galvanized ultra deep drawing,Galvanized Steel,,Hot-dip galvanized,0.06,0.06,0.06,0.35,0.35,0.35,,,,0.025,0.025,0.025,0.06,0.06,0.06,270.0,350.0,310.0,220.0,220.0,220.0,False,2,-1.9900505020069499,0.16660968017965472
db6d28b7-de73-4a52-9015-e7c7032c311f,DX54D,,Z275,Hot-dip Galvanized (+Z/+GI),,Oiled,Coils,,,1750.0,1750.0,,,,,25000.0,,,,,,,,,dx54d,DX54D,,,EN 10346:2015,≤0.06,≤0.35,,≤0.025,≤0.060,,,,,,,,≥0.010,,,,,270-350 MPa,≤220 MPa,≥36%,,,,,,Standard Specifications,Galvanized ultra deep drawing,Galvanized Steel,,Hot-dip galvanized,0.06,0.06,0.06,0.35,0.35,0.35,,,,0.025,0.025,0.025,0.06,0.06,0.06,270.0,350.0,310.0,220.0,220.0,220.0,False,2,-2.02431394309545,0.20587867925041997
7c6e359b-e1c3-4d61-9d75-41c4a068fb49,DX54D,,Z275,Hot-dip Galvanized (+Z/+GI),,Oiled,Coils,,,2000.0,2000.0,,,,,25000.0,,,,,,,,,dx54d,DX54D,,,EN 10346:2015,≤0.06,≤0.35,,≤0.025,≤0.060,,,,,,,,≥0.010,,,,,270-350 MPa,≤220 MPa,≥36%,,,,,,Standard Specifications,Galvanized ultra deep drawing,Galvanized Steel,,Hot-dip galvanized,0.06,0.06,0.06,0.35,0.35,0.35,,,,0.025,0.025,0.025,0.06,0.06,0.06,270.0,350.0,310.0,220.0,220.0,220.0,False,2,-2.02431394309545,0.20587867925041997
0b9d7988-e9b6-4444-b43f-09254c72fa40,HC260LAD,,Z10,Hot-dip Galvanized (+Z/+GI),,,Coils,1.4,1.4,720.0,,,,,,,,,,,,,,,hc260lad,HC260LAD,,,Automotive specification,≤0.10,0.40-0.80,≤0.50,≤0.015,≤0.025,,,,,,,,0.015-0.070,,,,,350-450 MPa,≥260 MPa,≥31%,,,,,,Standard Specifications,Automotive HSLA with improved drawability,HSLA Steel,,,0.1,0.1,0.1,0.4,0.8,0.6000000000000001,0.5,0.5,0.5,0.015,0.015,0.015,0.025,0.025,0.025,350.0,450.0,400.0,260.0,260.0,260.0,False,4,-0.27203432824259954,-0.9977802907819281
fb2b9437-a1b2-4474-8613-a32373ee0d34,,,,Dry,,,Coils,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,0,-3.222978985176142,-2.4511407849136226
b0657768-220b-46cf-a148-961ccb8df491,DX51D,,Z275,Hot-dip Galvanized (+Z/+GI),"Minimized spangle, conventional surface (MA)",Chemically passivated (C),Coils,1.4,1.55,,,,,,,,,,,,,,,,dx51d,DX51D,,,EN 10346:2015,≤0.12,≤0.60,,≤0.045,≤0.120,,,,,,,,≥0.010,,,,,270-500 MPa,≤350 MPa,≥22%,,,,,,Standard Specifications,Galvanized steel for forming,Galvanized Steel,,Hot-dip galvanized,0.12,0.12,0.12,0.6,0.6,0.6,,,,0.045,0.045,0.045,0.12,0.12,0.12,270.0,500.0,385.0,350.0,350.0,350.0,False,2,-1.4796011221955687,2.2350648904017887
63601dc2-7f22-4bdb-94e7-356981a1187c,DX54D,,ZF090,Galvannealed (+ZF/+GA),,,Sheets,0.97,1.05,7.0,10.0,,,,,,,,,,,,,,dx54d,DX54D,,,EN 10346:2015,≤0.06,≤0.35,,≤0.025,≤0.060,,,,,,,,≥0.010,,,,,270-350 MPa,≤220 MPa,≥36%,,,,,,Standard Specifications,Galvanized ultra deep drawing,Galvanized Steel,,Hot-dip galvanized,0.06,0.06,0.06,0.35,0.35,0.35,,,,0.025,0.025,0.025,0.06,0.06,0.06,270.0,350.0,310.0,220.0,220.0,220.0,False,2,-1.9518329406882988,0.06525249566757786
